secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1601.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1601.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1601.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
17,108,0,0,0,0,595,1601.6,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
18,119,0,0,0,0,1118,1601.4,0.00000000,0.00000000,0,0,21,0,51,0,0,0,0,0,0,0,0
19,112,0,0,0,0,1002,1601.4,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
20,114,0,0,0,0,1054,1601.6,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
21,114,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
22,114,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,1601.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
