secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1642,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1642,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1641.4,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
6,7,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
7,7,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
8,31,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
9,31,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
10,35,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
11,35,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
12,21,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
13,21,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
14,34,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
15,34,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
16,34,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
20,43,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
21,43,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
22,43,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,1642,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,1641.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
31,96,0,0,0,0,1031,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
32,96,0,0,0,0,1104,1641.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
33,120,0,0,0,0,1104,1641.8,0.00000000,0.00000000,0,0,23,0,42,0,0,0,0,0,0,0,0
34,100,0,0,0,0,638,1641.8,0.00000000,0.00000000,0,0,23,0,42,0,0,0,0,0,0,0,0
35,100,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,62,0,0,0,0,0,0,0,0
36,100,0,0,0,0,0,1641.6,0.00000000,0.00000000,0,0,23,0,62,0,0,0,0,0,0,0,0
