secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1647.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1647.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
4,10,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
5,10,0,0,0,0,0,1649,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
6,10,0,0,0,0,0,1649.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1649.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1649.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1649.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1649.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1649.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1649.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1649.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,1649.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,1649.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
23,97,0,0,0,0,641,1649.4,0.00000000,0.00000000,0,0,20,0,49,0,0,0,0,0,0,0,0
24,113,0,0,0,0,666,1649.4,0.00000000,0.00000000,0,0,20,0,52,0,0,0,0,0,0,0,0
25,113,0,0,0,0,657,1649.4,0.00000000,0.00000000,0,0,20,0,54,0,0,0,0,0,0,0,0
26,115,0,0,0,0,594,1649.4,0.00000000,0.00000000,0,0,20,0,54,0,0,0,0,0,0,0,0
27,101,0,0,0,0,284,1649.4,0.00000000,0.00000000,0,0,20,0,45,0,0,0,0,0,0,0,0
28,69,0,0,0,0,243,1649.4,0.00000000,0.00000000,0,0,20,0,40,0,0,0,0,0,0,0,0
29,69,0,0,0,0,0,1649.4,0.00000000,0.00000000,0,0,20,0,40,0,0,0,0,0,0,0,0
30,69,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,40,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
