secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1643.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1643,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1642.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1642.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1642.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1642.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1642.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1642.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1642.6,0.00000000,0.00000000,0,0,22,0,50,0,0,0,0,0,0,0,0
10,103,0,0,0,0,983,1642.6,0.00000000,0.00000000,0,0,22,0,47,0,0,0,0,0,0,0,0
11,106,0,0,0,0,825,1642.6,0.00000000,0.00000000,0,0,22,0,52,0,0,0,0,0,0,0,0
12,106,0,0,0,0,260,1642.6,0.00000000,0.00000000,0,0,22,0,52,0,0,0,0,0,0,0,0
13,60,0,0,0,0,260,1642.6,0.00000000,0.00000000,0,0,22,0,41,0,0,0,0,0,0,0,0
14,60,0,0,0,0,0,1642.6,0.00000000,0.00000000,0,0,22,0,41,0,0,0,0,0,0,0,0
15,60,0,0,0,0,0,1642.6,0.00000000,0.00000000,0,0,22,0,41,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1642.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1642.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
