secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1644.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1643.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1643.2,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1643.4,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1643.6,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1643.4,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1643.4,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
8,93,0,0,0,0,705,1643.4,0.00000000,0.00000000,0,0,23,0,50,0,0,0,0,0,0,0,0
9,106,0,0,0,0,667,1643.4,0.00000000,0.00000000,0,0,23,0,51,0,0,0,0,0,0,0,0
10,97,0,0,0,0,636,1643.6,0.00000000,0.00000000,0,0,23,0,47,0,0,0,0,0,0,0,0
11,97,0,0,0,0,618,1643.6,0.00000000,0.00000000,0,0,23,0,48,0,0,0,0,0,0,0,0
12,89,0,0,0,0,561,1643.4,0.00000000,0.00000000,0,0,23,0,41,0,0,0,0,0,0,0,0
13,83,0,0,0,0,529,1643.4,0.00000000,0.00000000,0,0,23,0,51,0,0,0,0,0,0,0,0
14,68,0,0,0,0,300,1643.2,0.00000000,0.00000000,0,0,23,0,45,0,0,0,0,0,0,0,0
15,68,0,0,0,0,0,1643.2,0.00000000,0.00000000,0,0,23,0,39,0,0,0,0,0,0,0,0
