secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1646.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1647.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1648,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
24,85,0,0,0,0,425,1648.2,0.00000000,0.00000000,0,0,21,0,69,0,0,0,0,0,0,0,0
25,105,0,0,0,0,657,1648.2,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
26,113,0,0,0,0,649,1648.2,0.00000000,0.00000000,0,0,21,0,48,0,0,0,0,0,0,0,0
27,116,0,0,0,0,639,1648.2,0.00000000,0.00000000,0,0,21,0,46,0,0,0,0,0,0,0,0
28,105,0,0,0,0,318,1648.2,0.00000000,0.00000000,0,0,21,0,66,0,0,0,0,0,0,0,0
29,105,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,66,0,0,0,0,0,0,0,0
30,105,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,66,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
