secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0.00012,0,0,0,1641.6,-105.26995545,40.01050577,0,0,23,0,-255,0,0,0,0,0,0,0,0
2,0,0,0.00012,0,0,0,1641.8,-105.26995494,40.01050720,0,0,23,0,-255,0,0,0,0,0,0,0,0
3,0,0,0.00012,0,0,0,1641.4,-105.26995352,40.01050762,0,0,23,0,-255,0,0,0,0,0,0,0,0
4,0,0,0.00012,0,0,0,1641.6,-105.26995352,40.01050762,0,0,23,0,-255,0,0,0,0,0,0,0,0
5,0,0,0.00013,0,0,0,1641.4,-105.26995293,40.01050770,0,0,23,0,-255,0,0,0,0,0,0,0,0
6,0,0,0.00013,0,0,0,1641.6,-105.26995260,40.01050795,0,0,23,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00016,0,0,0,1641.6,-105.26995327,40.01050754,0,0,23,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00022,0,0,0,1641.6,-105.26995218,40.01050720,0,0,23,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00025,0,0,0,1641.6,-105.26995234,40.01050695,0,0,23,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00043,0,0,0,1641.8,-105.26995017,40.01050577,0,0,23,0,-255,0,0,0,0,0,0,0,0
11,73,0,0.00059,0,0,599,1641.8,-105.26994899,40.01050460,0,0,23,0,52,0,0,0,0,0,0,0,0
12,86,0,0.00071,0,0,821,1641.6,-105.26994807,40.01050368,0,0,23,0,47,0,0,0,0,0,0,0,0
13,90,0,0.00071,0,0,814,1641.6,-105.26994933,40.01050360,0,0,23,0,50,0,0,0,0,0,0,0,0
14,90,0,0.00071,0,0,811,1641.6,-105.26994782,40.01050460,0,0,23,0,50,0,0,0,0,0,0,0,0
15,86,0,0.00071,0,0,750,1641.6,-105.26994840,40.01050477,0,0,23,0,47,0,0,0,0,0,0,0,0
16,82,0,0.00077,0,0,740,1641.6,-105.26994899,40.01050410,0,0,23,0,47,0,0,0,0,0,0,0,0
17,73,0,0.00095,0,0,502,1641.6,-105.26995017,40.01050200,0,0,23,0,53,0,0,0,0,0,0,0,0
18,73,0,0.00095,0,0,0,1641.6,-105.26994908,40.01050318,0,0,23,0,53,0,0,0,0,0,0,0,0
19,73,0,0.00095,0,0,0,1641.8,-105.26994681,40.01050385,0,0,23,0,53,0,0,0,0,0,0,0,0
20,0,0,0.0011,0,0,0,1641.8,-105.26994564,40.01050276,0,0,23,0,-255,0,0,0,0,0,0,0,0
