timestamp,accel_x (m/s2),accel_y (m/s2),accel_z (m/s2)
0.0027196369357642,8.14028564453125,0.560243188476563,3.09330854492187
0.00543927387152839,9.39963571777344,-0.119710083007812,2.47560451660156
0.00815891080729259,9.40921252441406,-0.196324536132812,2.51391174316406
0.0136003330078142,9.45709655761719,-0.1915361328125,2.47081611328125
0.0190417552083358,9.39484731445313,-0.1915361328125,2.51391174316406
0.0244831774088574,9.43794294433594,-0.177170922851562,2.43729729003906
0.0299255960286485,9.41400092773437,-0.15322890625,2.47560451660156
0.0353680146484396,9.43794294433594,-0.167594116210937,2.44208569335937
0.0408104332682306,9.4618849609375,-0.143652099609375,2.47560451660156
0.0463252031250019,9.36611689453125,-0.1915361328125,2.44208569335937
0.0518399729817733,9.5001921875,-0.17238251953125,2.46602770996094
0.0573547428385446,9.39484731445313,-0.181959326171875,2.42293208007812
0.0628724305555591,9.44273134765625,-0.15322890625,2.47081611328125
0.0683901182725736,9.39963571777344,-0.181959326171875,2.48039291992187
0.0739078059895881,9.40442412109375,-0.1915361328125,2.42772048339844
0.079427172309033,9.42836613769531,-0.244208569335937,2.40377846679687
0.0849465386284779,9.3852705078125,-0.181959326171875,2.38941325683594
0.0904659049479228,9.42836613769531,-0.220266552734375,2.37025964355469
0.0959876834852492,9.46667336425781,-0.229843359375,2.48518132324219
0.101509462022576,9.39963571777344,-0.225054956054687,2.42772048339844
0.107031240559902,9.43794294433594,-0.220266552734375,2.49475812988281
0.112554056315111,9.37090529785156,-0.196324536132812,2.34631762695312
0.11807687207032,9.4618849609375,-0.17238251953125,2.38941325683594
0.123599687825529,9.423577734375,-0.330399829101562,2.44687409667969
0.129191747178828,9.45230815429687,-0.17238251953125,2.40377846679687
0.134783806532128,9.39963571777344,-0.234631762695312,2.42293208007812
0.140375865885428,9.423577734375,-0.186747729492187,2.39899006347656
0.145969473307302,9.45709655761719,-0.1915361328125,2.51870014648437
0.151563080729177,9.38048210449219,-0.263362182617187,2.39420166015625
0.157156688151051,9.42836613769531,-0.177170922851562,2.46602770996094
0.162751327256955,9.39005891113281,-0.234631762695312,2.49954653320312
0.168345966362858,9.42836613769531,-0.138863696289063,2.48039291992187
0.173940605468761,9.43315454101563,-0.148440502929687,2.43250888671875
0.179610921115463,9.41400092773437,-0.201112939453125,2.375048046875
0.185281236762164,9.45230815429687,-0.129286889648437,2.50433493652344
0.190951552408865,9.43794294433594,-0.215478149414062,2.38462485351562
0.19662389246963,9.43315454101563,-0.110133276367187,2.47560451660156
0.202296232530395,9.42836613769531,-0.225054956054687,2.47081611328125
0.20796857259116,9.41400092773437,-0.177170922851562,2.4516625
0.213642175781263,9.39484731445313,-0.234631762695312,2.51870014648437
0.219315778971367,9.36611689453125,-0.225054956054687,2.42293208007812
0.224989382161471,9.43315454101563,-0.239420166015625,2.51391174316406
0.230663996853313,9.37569370117187,-0.311246215820312,2.43729729003906
0.236338611545154,9.39484731445313,-0.24899697265625,2.52348854980469
0.242013226236995,9.40442412109375,-0.301669409179687,2.52348854980469
0.24768920301651,9.39005891113281,-0.263362182617187,2.40856687011719
0.253365179796024,9.38048210449219,-0.244208569335937,2.57137258300781
0.259041156575538,9.36611689453125,-0.316034619140625,2.41814367675781
0.264718606445329,9.38048210449219,-0.21068974609375,2.55221896972656
0.27039605631512,9.40921252441406,-0.3064578125,2.4899697265625
0.276073506184911,9.44751975097656,-0.181959326171875,2.43729729003906
0.281754319010433,9.44751975097656,-0.229843359375,2.42293208007812
0.287435131835955,9.39963571777344,-0.292092602539062,2.51391174316406
0.293115944661476,9.33738647460937,-0.244208569335937,2.42293208007812
0.298943212456615,9.42836613769531,-0.148440502929687,2.49475812988281
0.304770480251753,9.40442412109375,-0.253785375976562,2.47081611328125
0.310597748046892,9.45709655761719,-0.3447650390625,2.39420166015625
0.316426961805572,9.40442412109375,-0.263362182617187,2.43250888671875
0.322256175564252,9.39963571777344,-0.119710083007812,2.4516625
0.328085389322933,9.41878933105469,-0.229843359375,2.43729729003906
0.333915839084217,9.39005891113281,-0.311246215820312,2.37025964355469
0.3397462888455,9.47146176757813,-0.28730419921875,2.375048046875
0.345576738606784,9.49061538085937,-0.220266552734375,2.40377846679687
0.351408407443589,9.39963571777344,-0.2681505859375,2.43250888671875
0.357240076280394,9.43794294433594,-0.234631762695312,2.37983645019531
0.3630717451172,9.3852705078125,-0.215478149414062,2.46602770996094
0.368904434461817,9.42836613769531,-0.253785375976562,2.375048046875
0.374737123806434,9.44751975097656,-0.263362182617187,2.34631762695312
0.380569813151052,9.31823286132813,-0.244208569335937,2.55221896972656
0.386403806749142,9.46667336425781,-0.143652099609375,2.04464821777344
0.392237800347233,9.3852705078125,-0.1149216796875,2.57137258300781
0.398071793945324,9.4618849609375,-0.186747729492187,2.36547124023437
0.403908660047753,9.49540378417969,-0.186747729492187,2.42772048339844
0.409745526150183,9.31344445800781,-0.17238251953125,2.49954653320312
0.415582392252613,9.47146176757813,-0.162805712890625,2.33195241699219
0.43029533219402,9.45230815429687,-0.177170922851562,2.375048046875
0.445008272135426,9.43794294433594,-0.234631762695312,2.34152922363281
0.459721212076833,9.4618849609375,-0.100556469726563,2.53785375976562
0.465629569173187,9.423577734375,-0.258573779296875,2.35110603027344
0.471537926269542,9.42836613769531,-0.162805712890625,2.49954653320312
0.477446283365897,9.49540378417969,-0.1915361328125,2.34152922363281
0.483356545627183,9.39963571777344,-0.17238251953125,2.41814367675781
0.489266807888468,9.4618849609375,-0.15322890625,2.43729729003906
0.495177070149754,9.41878933105469,-0.100556469726563,2.41814367675781
0.501088687988297,9.42836613769531,-0.181959326171875,2.49954653320312
0.507000305826839,9.48582697753906,-0.17238251953125,2.27927998046875
0.512911923665381,9.39005891113281,-0.320823022460937,2.4516625
0.518824468153228,9.40442412109375,-0.105344873046875,2.36068283691406
0.524737012641075,9.45709655761719,-0.229843359375,2.41814367675781
0.530649557128921,9.3852705078125,-0.196324536132812,2.45645090332031
0.536632200032567,9.45709655761719,-0.124498486328125,2.32716401367187
0.542614842936214,9.4618849609375,-0.272938989257812,2.58094938964844
0.54859748583986,9.39484731445313,-0.162805712890625,2.37983645019531
0.554582036729617,9.41400092773437,-0.215478149414062,2.47081611328125
0.560566587619373,9.35175168457031,-0.201112939453125,2.528276953125
0.56655113850913,9.49061538085937,-0.105344873046875,2.39899006347656
0.57253705083552,9.43315454101563,-0.129286889648437,2.52348854980469
0.57852296316191,9.37569370117187,-0.076614453125,2.38462485351562
0.5845088754883,9.43794294433594,-0.177170922851562,2.48518132324219
0.59049578889976,9.40442412109375,-0.124498486328125,2.47560451660156
0.596482702311219,9.41400092773437,-0.05746083984375,2.53306535644531
0.602469615722679,9.39484731445313,-0.0430956298828125,2.45645090332031
0.608459679850283,9.37090529785156,-0.0047884033203125,2.37025964355469
0.614449743977887,9.5001921875,-0.143652099609375,2.57137258300781
0.620439808105491,9.41400092773437,-0.205901342773437,2.50433493652344
0.6264997722982,9.50498059082031,0.028730419921875,2.48518132324219
0.632559736490908,9.36132849121094,-0.0909796630859375,2.51870014648437
0.638619700683616,9.36611689453125,0.01915361328125,2.3367408203125
0.64468151557077,9.45230815429687,-0.21068974609375,2.43250888671875
0.650743330457924,9.29907924804687,-0.272938989257812,2.53785375976562
0.656805145345079,9.47146176757813,-0.167594116210937,2.42293208007812
0.662868171603758,9.4618849609375,-0.148440502929687,2.54264216308594
0.668931197862438,9.44751975097656,-0.15322890625,2.40856687011719
0.674994224121118,9.46667336425781,-0.215478149414062,2.42772048339844
