secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1652.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1651.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1651.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1651,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1651.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1651.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1651.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1651.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1651.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,108,0,0,0,0,711,1651.4,0.00000000,0.00000000,0,0,21,0,40,0,0,0,0,0,0,0,0
11,120,0,0,0,0,647,1651.4,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
12,106,0,0,0,0,434,1651.4,0.00000000,0.00000000,0,0,21,0,50,0,0,0,0,0,0,0,0
13,106,0,0,0,0,434,1651.2,0.00000000,0.00000000,0,0,21,0,50,0,0,0,0,0,0,0,0
