secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1607,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1607.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1607.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1607,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1607,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,83,0,0,0,0,744,1607,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,106,0,0,0,0,1178,1607,0.00000000,0.00000000,0,0,22,0,49,0,0,0,0,0,0,0,0
8,115,0,0,0,0,1196,1607,0.00000000,0.00000000,0,0,22,0,47,0,0,0,0,0,0,0,0
9,114,0,0,0,0,1106,1607,0.00000000,0.00000000,0,0,22,0,50,0,0,0,0,0,0,0,0
10,110,0,0,0,0,924,1607,0.00000000,0.00000000,0,0,22,0,57,0,0,0,0,0,0,0,0
11,110,0,0,0,0,0,1607,0.00000000,0.00000000,0,0,22,0,57,0,0,0,0,0,0,0,0
12,110,0,0,0,0,0,1607,0.00000000,0.00000000,0,0,22,0,57,0,0,0,0,0,0,0,0
