secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1655.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,1655.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,1655.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
22,105,0,0,0,0,1319,1655.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
23,109,0,0,0,0,1357,1655.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
24,109,0,0,0,0,1281,1655,0.00000000,0.00000000,0,0,22,0,51,0,0,0,0,0,0,0,0
25,109,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,51,0,0,0,0,0,0,0,0
26,109,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,51,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,1655,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
