secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1630.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1630.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1630.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1630.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1630.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,1630.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,70,0,0,0,0,0,0,0,0
33,108,0,0,0,0,861,1630.2,0.00000000,0.00000000,0,0,22,0,49,0,0,0,0,0,0,0,0
34,116,0,0,0,0,821,1630.4,0.00000000,0.00000000,0,0,22,0,52,0,0,0,0,0,0,0,0
35,114,0,0,0,0,784,1630.4,0.00000000,0.00000000,0,0,22,0,48,0,0,0,0,0,0,0,0
36,97,0,0,0,0,458,1630.2,0.00000000,0.00000000,0,0,22,0,55,0,0,0,0,0,0,0,0
37,97,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,64,0,0,0,0,0,0,0,0
38,97,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,64,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,1630.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
