secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1647.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1647.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1647.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1647.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1647.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1647.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1647.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1647.6,0.00000000,0.00000000,0,0,21,0,78,0,0,0,0,0,0,0,0
9,42,0,0,0,0,353,1647.6,0.00000000,0.00000000,0,0,21,0,53,0,0,0,0,0,0,0,0
10,42,0,0,0,0,479,1647.6,0.00000000,0.00000000,0,0,21,0,55,0,0,0,0,0,0,0,0
11,60,0,0,0,0,479,1647.6,0.00000000,0.00000000,0,0,21,0,55,0,0,0,0,0,0,0,0
12,70,0,0,0,0,537,1647.6,0.00000000,0.00000000,0,0,21,0,54,0,0,0,0,0,0,0,0
13,69,0,0,0,0,523,1647.6,0.00000000,0.00000000,0,0,21,0,54,0,0,0,0,0,0,0,0
14,66,0,0,0,0,506,1647.6,0.00000000,0.00000000,0,0,21,0,54,0,0,0,0,0,0,0,0
15,62,0,0,0,0,479,1647.6,0.00000000,0.00000000,0,0,21,0,51,0,0,0,0,0,0,0,0
16,61,0,0,0,0,480,1647.8,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
17,61,0,0,0,0,0,1647.8,0.00000000,0.00000000,0,0,21,0,50,0,0,0,0,0,0,0,0
