secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0.00016,0,0,0,1637.8,-105.26983567,40.01049454,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0.00053,0,0,0,1637.6,-105.26983324,40.01049169,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0.00053,0,0,0,1636.2,-105.26983030,40.01049362,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0.00062,0,0,0,1637.2,-105.26983290,40.01049194,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0.00062,0,0,0,1637.8,-105.26983341,40.01049396,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0.00086,0,0,0,1638,-105.26983382,40.01049153,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00086,0,0,0,1638,-105.26983810,40.01049060,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00121,0,0,0,1638,-105.26983592,40.01048792,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00145,0,0,0,1638.2,-105.26983366,40.01048625,0,0,22,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00153,0,0,0,1638.2,-105.26983039,40.01048641,0,0,22,0,-255,0,0,0,0,0,0,0,0
11,0,0,0.0018,0,0,0,1638.2,-105.26982888,40.01048423,0,0,22,0,-255,0,0,0,0,0,0,0,0
12,0,0,0.00218,0,0,0,1638.2,-105.26982812,40.01048080,0,0,22,0,-255,0,0,0,0,0,0,0,0
13,0,0,0.00251,0,0,0,1638,-105.26982896,40.01047736,0,0,22,0,-255,0,0,0,0,0,0,0,0
14,0,0,0.00259,0,0,0,1638,-105.26983030,40.01047619,0,0,22,0,-255,0,0,0,0,0,0,0,0
15,0,0,0.00259,0,0,0,1638,-105.26983324,40.01047627,0,0,22,0,-255,0,0,0,0,0,0,0,0
16,0,0,0.00259,0,0,0,1638,-105.26983399,40.01047636,0,0,22,0,-255,0,0,0,0,0,0,0,0
17,0,0,0.0027,0,0,0,1638,-105.26983341,40.01047552,0,0,22,0,-255,0,0,0,0,0,0,0,0
18,0,0,0.0027,0,0,0,1638.2,-105.26983315,40.01047585,0,0,22,0,-255,0,0,0,0,0,0,0,0
19,0,0,0.00277,0,0,0,1638.2,-105.26983952,40.01047325,0,0,22,0,-255,0,0,0,0,0,0,0,0
20,0,0,0.00332,0,0,0,1638,-105.26983441,40.01046948,0,-3.63636,22,0,-255,0,0,0,0,0,0,0,0
21,0,0,0.00371,0,0,0,1638.2,-105.26983835,40.01046454,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
22,0,0,0.00373,0,0,0,1638.2,-105.26984656,40.01046202,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
23,0,0,0.0039,0,0,0,1638,-105.26985084,40.01045909,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
24,0,0,0.00418,0,0,0,1638,-105.26985470,40.01045523,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
25,0,0,0.00421,0,0,0,1638,-105.26986090,40.01045314,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
26,0,0,0.0043,0,0,0,1638.2,-105.26986500,40.01045113,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
27,0,0,0.00436,0,0,0,1638.2,-105.26986752,40.01044978,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
28,0,0,0.00441,0,0,0,1638.2,-105.26987070,40.01044836,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
29,0,0,0.00452,0,0,0,1638.2,-105.26987464,40.01044618,0,-7.27273,22,0,-255,0,0,0,0,0,0,0,0
30,0,0,0.00459,0,0,0,1638.2,-105.26987909,40.01044417,0,-3.63636,22,0,-255,0,0,0,0,0,0,0,0
31,0,0,0.00459,0,0,0,1638.2,-105.26988428,40.01044283,0,0,22,0,-255,0,0,0,0,0,0,0,0
32,0,0,0.00459,0,0,0,1638.2,-105.26988772,40.01044232,0,0,22,0,-255,0,0,0,0,0,0,0,0
33,0,0,0.00459,0,0,0,1638.4,-105.26988990,40.01044224,0,0,22,0,-255,0,0,0,0,0,0,0,0
34,0,0,0.00459,0,0,0,1638.4,-105.26989183,40.01044257,0,0,22,0,-255,0,0,0,0,0,0,0,0
35,87,0,0.00459,0,0,748,1638.4,-105.26989392,40.01044207,0,0,22,0,44,0,0,0,0,0,0,0,0
36,88,0,0.00465,0,0,780,1638.4,-105.26989711,40.01044056,0,0,22,0,48,0,0,0,0,0,0,0,0
37,88,0,0.00465,0,0,740,1638.4,-105.26990004,40.01044040,0,0,22,0,48,0,0,0,0,0,0,0,0
38,88,0,0.00466,0,0,750,1638.4,-105.26990038,40.01044023,0,0,22,0,47,0,0,0,0,0,0,0,0
39,87,0,0.00472,0,0,710,1638.4,-105.26990289,40.01043889,0,0,22,0,51,0,0,0,0,0,0,0,0
40,87,0,0.00472,0,0,0,1638.4,-105.26990406,40.01043864,0,0,22,0,51,0,0,0,0,0,0,0,0
41,87,0,0.00472,0,0,0,1638.4,-105.26990809,40.01043822,0,0,22,0,51,0,0,0,0,0,0,0,0
42,0,0,0.00487,0,0,0,1638.4,-105.26990541,40.01043755,0,0,22,0,-255,0,0,0,0,0,0,0,0
