secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1643.4,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1643,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1642.6,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,19,0,47,0,0,0,0,0,0,0,0
8,145,0,0,0,0,989,1642.4,0.00000000,0.00000000,0,0,19,0,46,0,0,0,0,0,0,0,0
9,166,0,0,0,0,873,1642.4,0.00000000,0.00000000,0,0,19,0,48,0,0,0,0,0,0,0,0
10,168,0,0,0,0,812,1642.4,0.00000000,0.00000000,0,0,19,0,54,0,0,0,0,0,0,0,0
11,159,0,0,0,0,725,1642.4,0.00000000,0.00000000,0,0,19,0,48,0,0,0,0,0,0,0,0
12,157,0,0,0,0,662,1642.4,0.00000000,0.00000000,0,0,19,0,43,0,0,0,0,0,0,0,0
13,127,0,0,0,0,44,1642.4,0.00000000,0.00000000,0,0,19,0,43,0,0,0,0,0,0,0,0
14,86,0,0,0,0,150,1642.4,0.00000000,0.00000000,0,0,19,0,37,0,0,0,0,0,0,0,0
