secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1649.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,129,0,0,0,0,0,1649,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,67,0,0,0,0,326,1649,0.00000000,0.00000000,0,0,22,0,76,0,0,0,0,0,0,0,0
10,69,0,0,0,0,335,1649,0.00000000,0.00000000,0,0,22,0,76,0,0,0,0,0,0,0,0
11,67,0,0,0,0,324,1649,0.00000000,0.00000000,0,0,22,0,72,0,0,0,0,0,0,0,0
12,134,0,0,0,0,668,1649,0.00000000,0.00000000,0,0,22,0,72,0,0,0,0,0,0,0,0
13,80,0,0,0,0,286,1648.8,0.00000000,0.00000000,0,0,22,0,39,0,0,0,0,0,0,0,0
14,91,0,0,0,0,263,1648.4,0.00000000,0.00000000,0,0,22,0,40,0,0,0,0,0,0,0,0
