secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1643.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1643.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1643.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1643.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1643.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1643.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1643.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1644,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,107,0,0,0,0,0,1644,0.00000000,0.00000000,0,0,21,0,0,0,0,0,0,0,0,0,0
10,84,0,0,0,0,702,1644,0.00000000,0.00000000,0,0,21,0,48,0,0,0,0,0,0,0,0
11,84,0,0,0,0,0,1644,0.00000000,0.00000000,0,0,21,0,77,0,0,0,0,0,0,0,0
12,84,0,0,0,0,0,1644,0.00000000,0.00000000,0,0,21,0,77,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1643.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
