secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1649.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1649,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,110,0,0,0,0,608,1648.6,0.00000000,0.00000000,0,0,21,0,42,0,0,0,0,0,0,0,0
8,65,0,0,0,0,317,1648.6,0.00000000,0.00000000,0,0,21,0,75,0,0,0,0,0,0,0,0
9,47,0,0,0,0,185,1648.6,0.00000000,0.00000000,0,0,21,0,87,0,0,0,0,0,0,0,0
10,68,0,0,0,0,255,1648.4,0.00000000,0.00000000,0,0,21,0,73,0,0,0,0,0,0,0,0
11,47,0,0,0,0,183,1648.4,0.00000000,0.00000000,0,0,21,0,73,0,0,0,0,0,0,0,0
12,137,0,0,0,0,423,1648.4,0.00000000,0.00000000,0,0,21,0,43,0,0,0,0,0,0,0,0
