secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1656.6,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1656.8,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1656.2,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1656.6,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1656.6,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1656.6,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,51,0,0,0,0,0,0,0,0
18,118,0,0,0,0,1352,1656.4,0.00000000,0.00000000,0,0,24,0,48,0,0,0,0,0,0,0,0
19,111,0,0,0,0,1283,1656.4,0.00000000,0.00000000,0,0,24,0,50,0,0,0,0,0,0,0,0
20,101,0,0,0,0,939,1656.4,0.00000000,0.00000000,0,0,24,0,50,0,0,0,0,0,0,0,0
21,101,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,51,0,0,0,0,0,0,0,0
22,101,0,0,0,0,0,1656.4,0.00000000,0.00000000,0,0,24,0,51,0,0,0,0,0,0,0,0
