secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1649,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
13,116,0,0,0,0,851,1648.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
14,132,0,0,0,0,887,1648.8,0.00000000,0.00000000,0,0,22,0,52,0,0,0,0,0,0,0,0
15,132,0,0,0,0,798,1648.6,0.00000000,0.00000000,0,0,22,0,47,0,0,0,0,0,0,0,0
16,130,0,0,0,0,826,1648.6,0.00000000,0.00000000,0,0,22,0,54,0,0,0,0,0,0,0,0
17,126,0,0,0,0,620,1648.8,0.00000000,0.00000000,0,0,22,0,51,0,0,0,0,0,0,0,0
