secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1641.4,-105.26959603,40.01054031,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0.00156,0,0,0,1641.4,-105.26970734,40.01049261,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0.00156,0,0,0,1641.2,-105.26974246,40.01048549,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0.00399,0,0,0,1641.2,-105.26976283,40.01045615,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0.00502,0,0,0,1641.2,-105.26977725,40.01044199,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0.00502,0,0,0,1641,-105.26979560,40.01043897,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00502,0,0,0,1641,-105.26980759,40.01044065,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00547,0,0,0,1641,-105.26981346,40.01043461,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00547,0,0,0,1641,-105.26982125,40.01044073,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00547,0,0,0,1641,-105.26984271,40.01044962,0,0,21,0,-255,0,0,0,0,0,0,0,0
11,0,0,0.00547,0,0,0,1641.2,-105.26986023,40.01045540,0,0,21,0,-255,0,0,0,0,0,0,0,0
12,0,0,0.00547,0,0,0,1641.2,-105.26987272,40.01045615,0,0,21,0,-255,0,0,0,0,0,0,0,0
13,0,0,0.00547,0,0,0,1641.4,-105.26988286,40.01046269,0,0,21,0,-255,0,0,0,0,0,0,0,0
14,0,0,0.00547,0,0,0,1641.6,-105.26990013,40.01047811,0,0,21,0,-255,0,0,0,0,0,0,0,0
15,0,0,0.00547,0,0,0,1641.6,-105.26990465,40.01048323,0,0,21,0,-255,0,0,0,0,0,0,0,0
16,0,0,0.00547,0,0,0,1641.6,-105.26991161,40.01048809,0,0,21,0,-255,0,0,0,0,0,0,0,0
17,0,0,0.00547,0,0,0,1641.6,-105.26991714,40.01048868,0,0,21,0,-255,0,0,0,0,0,0,0,0
18,0,0,0.00573,0,0,0,1641.4,-105.26991781,40.01048591,0,0,21,0,-255,0,0,0,0,0,0,0,0
19,0,0,0.00579,0,0,0,1641.4,-105.26992066,40.01048448,0,0,21,0,-255,0,0,0,0,0,0,0,0
20,0,0,0.00591,0,0,0,1641.4,-105.26992209,40.01048298,0,0,21,0,-255,0,0,0,0,0,0,0,0
21,0,0,0.00616,0,0,0,1641.4,-105.26992225,40.01048046,0,0,21,0,-255,0,0,0,0,0,0,0,0
22,0,0,0.00654,0,0,0,1641.4,-105.26992074,40.01047728,0,0,21,0,-255,0,0,0,0,0,0,0,0
23,0,0,0.00688,0,0,0,1641.2,-105.26991890,40.01047451,0,0,21,0,-255,0,0,0,0,0,0,0,0
24,0,0,0.00697,0,0,0,1641.2,-105.26991756,40.01047409,0,0,21,0,-255,0,0,0,0,0,0,0,0
25,0,0,0.00705,0,0,0,1641.2,-105.26991622,40.01047367,0,0,21,0,-255,0,0,0,0,0,0,0,0
26,0,0,0.00736,0,0,0,1641.2,-105.26991278,40.01047166,0,0,21,0,-255,0,0,0,0,0,0,0,0
27,86,0,0.00738,0,0,564,1641.2,-105.26991111,40.01047200,0,0,21,0,-255,0,0,0,0,0,0,0,0
28,91,0,0.00738,0,0,829,1641.2,-105.26991295,40.01047258,0,0,21,0,48,0,0,0,0,0,0,0,0
29,92,0,0.00738,0,0,797,1641.2,-105.26991463,40.01047317,0,0,21,0,48,0,0,0,0,0,0,0,0
30,91,0,0.00738,0,0,799,1641.2,-105.26991521,40.01047459,0,0,21,0,51,0,0,0,0,0,0,0,0
31,87,0,0.00738,0,0,681,1641.4,-105.26991521,40.01047459,0,0,21,0,47,0,0,0,0,0,0,0,0
32,87,0,0.00749,0,0,0,1641.4,-105.26991530,40.01047351,0,0,21,0,54,0,0,0,0,0,0,0,0
33,87,0,0.00749,0,0,0,1641.2,-105.26991152,40.01047610,0,0,21,0,54,0,0,0,0,0,0,0,0
34,0,0,0.00749,0,0,0,1641.2,-105.26991002,40.01047929,0,0,21,0,-255,0,0,0,0,0,0,0,0
35,0,0,0.00749,0,0,0,1641.4,-105.26990943,40.01048088,0,0,21,0,-255,0,0,0,0,0,0,0,0
