secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0.00012,0,0,0,1640.6,-105.26994044,40.01050024,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0.00012,0,0,0,1640.6,-105.26994053,40.01050175,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0.00012,0,0,0,1641,-105.26993986,40.01050251,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0.00015,0,0,0,1641,-105.26993885,40.01050251,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0.00028,0,0,0,1641,-105.26993877,40.01050125,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0.00028,0,0,0,1640.8,-105.26993776,40.01050175,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00035,0,0,0,1640.8,-105.26993810,40.01050100,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00035,0,0,0,1640.8,-105.26993801,40.01050150,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00035,0,0,0,1640.8,-105.26993784,40.01050175,0,0,22,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00035,0,0,0,1640.8,-105.26993751,40.01050200,0,0,22,0,-255,0,0,0,0,0,0,0,0
11,0,0,0.00035,0,0,0,1640.8,-105.26993709,40.01050209,0,0,22,0,-255,0,0,0,0,0,0,0,0
12,74,0,0.00042,0,0,735,1640.6,-105.26993600,40.01050175,0,0,22,0,-255,0,0,0,0,0,0,0,0
13,77,0,0.00056,0,0,775,1640.8,-105.26993399,40.01050100,0,0,22,0,46,0,0,0,0,0,0,0,0
14,79,0,0.00056,0,0,776,1640.8,-105.26993265,40.01050234,0,0,22,0,46,0,0,0,0,0,0,0,0
15,75,0,0.00066,0,0,687,1640.8,-105.26993147,40.01050175,0,0,22,0,45,0,0,0,0,0,0,0,0
16,74,0,0.00066,0,0,688,1640.8,-105.26993206,40.01050267,0,0,22,0,45,0,0,0,0,0,0,0,0
17,74,0,0.00066,0,0,0,1640.6,-105.26993198,40.01050276,0,0,22,0,57,0,0,0,0,0,0,0,0
18,74,0,0.00066,0,0,0,1640.8,-105.26993265,40.01050326,0,0,22,0,57,0,0,0,0,0,0,0,0
19,0,0,0.00082,0,0,0,1640.8,-105.26993147,40.01050209,0,0,22,0,-255,0,0,0,0,0,0,0,0
20,0,0,0.00089,0,0,0,1640.8,-105.26993147,40.01050142,0,0,22,0,-255,0,0,0,0,0,0,0,0
