secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1529.4,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1529.4,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1529.4,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1529.4,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
5,84,0,0,0,0,325,1529.4,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
6,84,0,0,0,0,523,1529.4,0.00000000,0.00000000,0,0,25,0,43,0,0,0,0,0,0,0,0
7,105,0,0,0,0,523,1529.4,0.00000000,0.00000000,0,0,25,0,48,0,0,0,0,0,0,0,0
8,105,0,0,0,0,507,1529.4,0.00000000,0.00000000,0,0,25,0,51,0,0,0,0,0,0,0,0
9,108,0,0,0,0,507,1529.4,0.00000000,0.00000000,0,0,25,0,49,0,0,0,0,0,0,0,0
10,107,0,0,0,0,428,1529.2,0.00000000,0.00000000,0,0,25,0,54,0,0,0,0,0,0,0,0
11,107,0,0,0,0,0,1529.2,0.00000000,0.00000000,0,0,25,0,54,0,0,0,0,0,0,0,0
