secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1642,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1642,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1642.2,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,50,0,0,0,0,0,0,0,0
21,71,0,0,0,0,500,1642.4,0.00000000,0.00000000,0,0,26,0,51,0,0,0,0,0,0,0,0
22,108,0,0,0,0,848,1642.4,0.00000000,0.00000000,0,0,26,0,47,0,0,0,0,0,0,0,0
23,129,0,0,0,0,925,1642.4,0.00000000,0.00000000,0,0,26,0,52,0,0,0,0,0,0,0,0
24,35,0,0,0,0,228,1642.4,0.00000000,0.00000000,0,0,26,0,52,0,0,0,0,0,0,0,0
25,35,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,86,0,0,0,0,0,0,0,0
26,35,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,86,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,1642.4,0.00000000,0.00000000,0,0,26,0,-255,0,0,0,0,0,0,0,0
