secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1602,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1602,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1602,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1602,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1602,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1601.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1601.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1601.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1601.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,117,0,0,0,0,1181,1601.8,0.00000000,0.00000000,0,0,21,0,48,0,0,0,0,0,0,0,0
11,121,0,0,0,0,1115,1601.8,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
12,117,0,0,0,0,972,1601.8,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
13,88,0,0,0,0,509,1601.8,0.00000000,0.00000000,0,0,21,0,44,0,0,0,0,0,0,0,0
14,88,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,44,0,0,0,0,0,0,0,0
15,88,0,0,0,0,0,1601.6,0.00000000,0.00000000,0,0,21,0,44,0,0,0,0,0,0,0,0
