secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1645.2,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1645.2,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1645,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1645,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1645,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1645,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1645,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
8,82,0,0,0,0,449,1644.8,0.00000000,0.00000000,0,0,23,0,-255,0,0,0,0,0,0,0,0
9,115,0,0,0,0,795,1644.8,0.00000000,0.00000000,0,0,23,0,50,0,0,0,0,0,0,0,0
10,136,0,0,0,0,864,1645,0.00000000,0.00000000,0,0,23,0,47,0,0,0,0,0,0,0,0
11,73,0,0,0,0,394,1645,0.00000000,0.00000000,0,0,23,0,79,0,0,0,0,0,0,0,0
12,50,0,0,0,0,271,1644.8,0.00000000,0.00000000,0,0,23,0,81,0,0,0,0,0,0,0,0
13,99,0,0,0,0,532,1645,0.00000000,0.00000000,0,0,23,0,53,0,0,0,0,0,0,0,0
14,152,0,0,0,0,689,1645,0.00000000,0.00000000,0,0,23,0,58,0,0,0,0,0,0,0,0
15,74,0,0,0,0,379,1645,0.00000000,0.00000000,0,0,23,0,77,0,0,0,0,0,0,0,0
16,74,0,0,0,0,396,1645.2,0.00000000,0.00000000,0,0,23,0,76,0,0,0,0,0,0,0,0
17,95,0,0,0,0,396,1645.2,0.00000000,0.00000000,0,0,23,0,76,0,0,0,0,0,0,0,0
