secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1628.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1628.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1628.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1628.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1628.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,79,0,0,0,0,783,1628.4,0.00000000,0.00000000,0,0,21,0,51,0,0,0,0,0,0,0,0
7,88,0,0,0,0,824,1628.4,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
8,88,0,0,0,0,786,1628.4,0.00000000,0.00000000,0,0,21,0,50,0,0,0,0,0,0,0,0
9,82,0,0,0,0,730,1628.6,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
10,81,0,0,0,0,723,1628.4,0.00000000,0.00000000,0,0,21,0,51,0,0,0,0,0,0,0,0
11,75,0,0,0,0,608,1628.4,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
12,75,0,0,0,0,0,1628.4,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1628.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1628.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1628.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
