secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1541.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1541.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1541.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1541.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
10,92,0,0,0,0,1020,1541.2,0.00000000,0.00000000,0,0,20,0,50,0,0,0,0,0,0,0,0
11,102,0,0,0,0,987,1541.2,0.00000000,0.00000000,0,0,20,0,48,0,0,0,0,0,0,0,0
12,92,0,0,0,0,936,1541.2,0.00000000,0.00000000,0,0,20,0,47,0,0,0,0,0,0,0,0
13,94,0,0,0,0,962,1541.2,0.00000000,0.00000000,0,0,20,0,51,0,0,0,0,0,0,0,0
14,94,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,51,0,0,0,0,0,0,0,0
15,94,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,51,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1541.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
