secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1648.2,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1648.4,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
5,8,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
6,8,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
7,8,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1648.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
16,90,0,0,0,0,421,1648.6,0.00000000,0.00000000,0,0,20,0,53,0,0,0,0,0,0,0,0
17,105,0,0,0,0,635,1648.6,0.00000000,0.00000000,0,0,20,0,51,0,0,0,0,0,0,0,0
18,112,0,0,0,0,637,1648.6,0.00000000,0.00000000,0,0,20,0,53,0,0,0,0,0,0,0,0
19,110,0,0,0,0,560,1648.6,0.00000000,0.00000000,0,0,20,0,48,0,0,0,0,0,0,0,0
20,105,0,0,0,0,507,1648.8,0.00000000,0.00000000,0,0,20,0,55,0,0,0,0,0,0,0,0
21,105,0,0,0,0,183,1648.8,0.00000000,0.00000000,0,0,20,0,29,0,0,0,0,0,0,0,0
22,76,0,0,0,0,183,1648.8,0.00000000,0.00000000,0,0,20,0,29,0,0,0,0,0,0,0,0
23,76,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,29,0,0,0,0,0,0,0,0
24,76,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,29,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,1648.6,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
