secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,122,0,0,0,0,1253,1599.6,0.00000000,0.00000000,0,0,21,0,45,0,0,0,0,0,0,0,0
11,122,0,0,0,0,1078,1599.6,0.00000000,0.00000000,0,0,21,0,53,0,0,0,0,0,0,0,0
12,124,0,0,0,0,1114,1599.6,0.00000000,0.00000000,0,0,21,0,53,0,0,0,0,0,0,0,0
13,124,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,53,0,0,0,0,0,0,0,0
14,124,0,0,0,0,0,1599.6,0.00000000,0.00000000,0,0,21,0,53,0,0,0,0,0,0,0,0
