secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1591.2,0.00000000,0.00000000,0,0,17,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1591.2,0.00000000,0.00000000,0,0,17,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1591.2,0.00000000,0.00000000,0,0,17,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1591,0.00000000,0.00000000,0,0,17,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1591,0.00000000,0.00000000,0,0,17,0,-255,0,0,0,0,0,0,0,0
6,3,0,0,0,0,5,1591,0.00000000,0.00000000,0,0,17,0,-255,0,0,0,0,0,0,0,0
7,104,0,0,0,0,610,1591,0.00000000,0.00000000,0,0,17,0,51,0,0,0,0,0,0,0,0
8,135,0,0,0,0,613,1590.6,0.00000000,0.00000000,0,0,17,0,49,0,0,0,0,0,0,0,0
9,145,0,0,0,0,687,1590.8,0.00000000,0.00000000,0,0,17,0,49,0,0,0,0,0,0,0,0
10,116,0,0,0,0,477,1591,0.00000000,0.00000000,0,0,17,0,49,0,0,0,0,0,0,0,0
11,152,0,0,0,0,467,1591,0.00000000,0.00000000,0,0,17,0,45,0,0,0,0,0,0,0,0
12,148,0,0,0,0,573,1591.4,0.00000000,0.00000000,0,0,18,0,40,0,0,0,0,0,0,0,0
