secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1651.8,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1652.2,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1652.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1652.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1652.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1652.4,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,108,0,0,0,0,696,1652.4,0.00000000,0.00000000,0,0,22,0,53,0,0,0,0,0,0,0,0
8,121,0,0,0,0,683,1652.4,0.00000000,0.00000000,0,0,22,0,54,0,0,0,0,0,0,0,0
9,121,0,0,0,0,158,1652.2,0.00000000,0.00000000,0,0,22,0,54,0,0,0,0,0,0,0,0
10,32,0,0,0,0,158,1652.2,0.00000000,0.00000000,0,0,22,0,51,0,0,0,0,0,0,0,0
11,121,0,0,0,0,610,1652,0.00000000,0.00000000,0,0,22,0,45,0,0,0,0,0,0,0,0
12,115,0,0,0,0,534,1651.8,0.00000000,0.00000000,0,0,22,0,45,0,0,0,0,0,0,0,0
