secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1563.8,0.00000000,0.00000000,0,0,20,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1563.8,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1563.8,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1563.8,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1563.8,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1563.8,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
7,102,0,0,0,0,309,1563.8,0.00000000,0.00000000,0,0,19,0,-255,0,0,0,0,0,0,0,0
8,137,0,0,0,0,626,1563.8,0.00000000,0.00000000,0,0,19,0,51,0,0,0,0,0,0,0,0
9,94,0,0,0,0,104,1563.8,0.00000000,0.00000000,0,0,20,0,51,0,0,0,0,0,0,0,0
10,100,0,0,0,0,7,1563.8,0.00000000,0.00000000,0,0,20,0,51,0,0,0,0,0,0,0,0
11,67,0,0,0,0,7,1563.8,0.00000000,0.00000000,0,0,20,0,51,0,0,0,0,0,0,0,0
