secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1635.8,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1634.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1635,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1636,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1636.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,6,0,0,0,0,0,1636.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,6,0,0,0,0,0,1636.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,6,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1636.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,1636.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
18,107,0,0,0,0,670,1636.4,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
19,117,0,0,0,0,675,1636.4,0.00000000,0.00000000,0,0,21,0,48,0,0,0,0,0,0,0,0
20,117,0,0,0,0,592,1636.4,0.00000000,0.00000000,0,0,21,0,48,0,0,0,0,0,0,0,0
21,115,0,0,0,0,592,1636.4,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
22,90,0,0,0,0,329,1636.2,0.00000000,0.00000000,0,0,21,0,45,0,0,0,0,0,0,0,0
23,90,0,0,0,0,0,1636.2,0.00000000,0.00000000,0,0,21,0,45,0,0,0,0,0,0,0,0
24,90,0,0,0,0,0,1636.2,0.00000000,0.00000000,0,0,21,0,45,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,1636.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
