secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1640.4,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1640.6,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1641,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1641.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1641.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1641.2,0.00000000,0.00000000,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,87,0,0,0,0,601,1641.2,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
8,107,0,0,0,0,922,1641.2,0.00000000,0.00000000,0,0,21,0,48,0,0,0,0,0,0,0,0
9,107,0,0,0,0,853,1641.2,0.00000000,0.00000000,0,0,21,0,47,0,0,0,0,0,0,0,0
10,108,0,0,0,0,921,1641.2,0.00000000,0.00000000,0,0,21,0,49,0,0,0,0,0,0,0,0
11,87,0,0,0,0,558,1641.2,0.00000000,0.00000000,0,0,21,0,46,0,0,0,0,0,0,0,0
12,87,0,0,0,0,0,1641.2,0.00000000,0.00000000,0,0,21,0,43,0,0,0,0,0,0,0,0
